,0,1,2
885,10.40700000000652,30125,287848
886,10.421999999991385,30125,258816
887,10.437999999994645,51503,258816
888,10.437999999994645,51503,258816
889,10.453999999997905,51503,258816
890,10.469000000011874,51503,314542
891,10.48499999998603,39607,314542
892,10.5,39607,314542
893,10.5,27149,295183
894,10.51600000000326,27149,295183
895,10.53200000000652,27149,295183
896,10.546999999991385,41829,290526
897,10.562999999994645,41829,290526
898,10.578999999997905,41829,290526
899,10.578999999997905,41829,290526
900,10.594000000011874,49469,321106
901,10.60999999998603,49469,321106
902,10.60999999998603,49469,321106
903,10.625,49469,321106
904,10.625,49469,303325
905,10.64100000000326,22656,303325
906,10.65700000000652,22656,303325
907,10.671999999991385,44139,286276
908,10.687999999994645,44139,286276
909,10.703999999997905,44139,286276
910,10.719000000011874,46833,302244
911,10.719000000011874,46833,302244
912,10.73499999998603,46833,302244
913,10.75,46833,302244
914,10.75,22439,286876
915,10.76600000000326,22439,286876
916,10.78200000000652,22439,286876
917,10.78200000000652,22439,286876
918,10.796999999991385,22439,268139
919,10.812999999994645,46607,268139
920,10.812999999994645,46607,268139
921,10.828999999997905,46607,268139
922,10.844000000011874,42442,275278
923,10.844000000011874,42442,275278
924,10.85999999998603,42442,275278
925,10.875,24095,258214
926,10.89100000000326,24095,258214
927,10.90700000000652,24095,258214
928,10.90700000000652,24095,258214
929,10.921999999991385,51744,244470
930,10.937999999994645,51744,244470
931,10.937999999994645,51744,244470
932,10.953999999997905,51744,244470
933,10.953999999997905,51744,244470
934,10.969000000011874,51744,244470
935,10.98499999998603,51744,282947
936,10.98499999998603,41985,282947
937,11.0,41985,282947
938,11.01600000000326,41985,282947
939,11.03200000000652,22507,279949
940,11.046999999991385,22507,279949
941,11.062999999994645,22507,260944
942,11.078999999997905,50522,260944
943,11.078999999997905,50522,260944
944,11.094000000011874,50522,260944
945,11.094000000011874,50522,294211
946,11.10999999998603,40249,294211
947,11.125,40249,294211
948,11.125,40249,294211
949,11.14100000000326,40249,294211
950,11.14100000000326,25801,278739
951,11.15700000000652,25801,278739
952,11.171999999991385,25801,278739
953,11.187999999994645,25801,276126
954,11.187999999994645,52952,276126
955,11.203999999997905,52952,276126
956,11.219000000011874,52952,272327
957,11.23499999998603,42493,272327
958,11.25,42493,272327
959,11.26600000000326,42493,272327
960,11.26600000000326,22906,261310
961,11.28200000000652,22906,261310
962,11.296999999991385,22906,261310
963,11.296999999991385,22906,261310
964,11.312999999994645,22906,274269
965,11.312999999994645,54544,274269
966,11.328999999997905,54544,274269
967,11.344000000011874,54544,274269
968,11.344000000011874,54544,271253
969,11.35999999998603,43262,271253
970,11.375,43262,271253
971,11.39100000000326,43262,264591
972,11.40700000000652,18932,264591
973,11.421999999991385,18932,264591
974,11.421999999991385,18932,255871
975,11.437999999994645,64707,255871
976,11.453999999997905,64707,255871
977,11.469000000011874,64707,255871
978,11.469000000011874,64707,255871
979,11.48499999998603,36774,245999
980,11.48499999998603,36774,245999
981,11.5,36774,245999
982,11.51600000000326,36774,245999
983,11.51600000000326,15778,226263
984,11.53200000000652,15778,226263
985,11.53200000000652,15778,226263
986,11.546999999991385,15778,221265
987,11.562999999994645,72991,221265
988,11.578999999997905,72991,221265
989,11.594000000011874,72991,227732
990,11.60999999998603,26065,227732
991,11.625,26065,227732
992,11.625,26065,227732
993,11.64100000000326,26065,202789
994,11.64100000000326,20399,202789
995,11.65700000000652,20399,202789
996,11.671999999991385,20399,202789
997,11.671999999991385,20399,176423
998,11.687999999994645,68397,176423
999,11.703999999997905,68397,176423
1000,11.703999999997905,68397,176423
1001,11.719000000011874,68397,203454
1002,11.73499999998603,27913,203454
1003,11.75,27913,203454
1004,11.76600000000326,27913,216810
1005,11.78200000000652,22904,216810
1006,11.78200000000652,22904,216810
1007,11.796999999991385,22904,216810
1008,11.812999999994645,59608,199812
1009,11.812999999994645,59608,199812
1010,11.828999999997905,59608,199812
1011,11.844000000011874,59608,199812
1012,11.844000000011874,35158,206513
1013,11.85999999998603,35158,206513
1014,11.875,35158,206513
1015,11.875,35158,206513
1016,11.89100000000326,21254,210035
1017,11.90700000000652,21254,210035
1018,11.921999999991385,21254,210035
1019,11.921999999991385,57499,210977
1020,11.937999999994645,57499,210977
1021,11.953999999997905,57499,210977
1022,11.969000000011874,37852,191045
1023,11.98499999998603,37852,191045
1024,11.98499999998603,37852,191045
1025,12.0,37852,191045
1026,12.01600000000326,20366,203830
1027,12.01600000000326,20366,203830
1028,12.03200000000652,20366,203830
1029,12.046999999991385,20366,203830
1030,12.046999999991385,61154,205604
1031,12.062999999994645,61154,205604
1032,12.078999999997905,61154,205604
1033,12.094000000011874,61154,205604
1034,12.094000000011874,61154,205604
1035,12.10999999998603,35476,206978
1036,12.125,35476,206978
1037,12.14100000000326,35476,206978
1038,12.15700000000652,23320,237587
1039,12.171999999991385,23320,237587
1040,12.171999999991385,23320,237587
1041,12.187999999994645,23320,237587
1042,12.203999999997905,70830,207136
1043,12.203999999997905,70830,207136
1044,12.219000000011874,70830,207136
1045,12.23499999998603,70830,207136
1046,12.23499999998603,20171,224196
1047,12.25,20171,224196
1048,12.26600000000326,20171,224196
1049,12.28200000000652,31674,229299
1050,12.296999999991385,31674,229299
1051,12.312999999994645,31674,229299
1052,12.328999999997905,71257,203144
1053,12.328999999997905,71257,203144
1054,12.344000000011874,71257,203144
1055,12.35999999998603,71257,203144
1056,12.35999999998603,8444,245513
1057,12.375,8444,245513
1058,12.375,8444,245513
1059,12.39100000000326,8444,245513
1060,12.40700000000652,39155,255453
1061,12.40700000000652,39155,255453
1062,12.421999999991385,39155,255453
1063,12.421999999991385,39155,255453
1064,12.437999999994645,39155,234372
1065,12.453999999997905,66451,234372
1066,12.469000000011874,66451,234372
1067,12.48499999998603,11799,280687
1068,12.5,11799,280687
1069,12.51600000000326,11799,280687
1070,12.51600000000326,11799,258850
1071,12.53200000000652,40900,258850
1072,12.546999999991385,40900,258850
1073,12.546999999991385,40900,258850
1074,12.562999999994645,40900,219395
1075,12.578999999997905,67397,219395
1076,12.578999999997905,67397,219395
1077,12.594000000011874,67397,219395
1078,12.60999999998603,67397,269664
1079,12.625,14588,269664
1080,12.625,14588,269664
1081,12.64100000000326,14588,247688
1082,12.65700000000652,39628,247688
1083,12.671999999991385,39628,247688
1084,12.687999999994645,39628,180809
1085,12.703999999997905,64268,180809
1086,12.703999999997905,64268,180809
1087,12.719000000011874,64268,180809
1088,12.719000000011874,64268,209970
1089,12.73499999998603,18083,209970
1090,12.75,18083,209970
1091,12.75,18083,209970
1092,12.76600000000326,18083,209970
1093,12.78200000000652,39397,220161
1094,12.78200000000652,39397,220161
1095,12.796999999991385,39397,220161
1096,12.812999999994645,59365,196329
1097,12.828999999997905,59365,196329
1098,12.844000000011874,59365,196329
1099,12.844000000011874,27841,231760
1100,12.85999999998603,27841,231760
1101,12.875,27841,231760
1102,12.89100000000326,27841,231760
1103,12.89100000000326,35567,242061
1104,12.90700000000652,35567,242061
1105,12.90700000000652,35567,242061
1106,12.921999999991385,35567,242061
1107,12.937999999994645,35567,203374
1108,12.937999999994645,49627,203374
1109,12.953999999997905,49627,203374
1110,12.953999999997905,49627,203374
1111,12.969000000011874,49627,203374
1112,12.98499999998603,49627,203374
1113,13.0,33533,210543
1114,13.01600000000326,33533,210543
1115,13.03200000000652,33533,220758
1116,13.046999999991385,40554,220758
1117,13.062999999994645,40554,220758
1118,13.062999999994645,40554,220758
1119,13.078999999997905,40554,198521
1120,13.078999999997905,36610,198521
1121,13.094000000011874,36610,198521
1122,13.10999999998603,36610,198521
1123,13.10999999998603,36610,198521
1124,13.125,43981,225260
1125,13.125,43981,225260
1126,13.14100000000326,43981,225260
1127,13.15700000000652,43981,240062
1128,13.171999999991385,38820,240062
1129,13.187999999994645,38820,240062
1130,13.203999999997905,38820,206366
1131,13.203999999997905,31843,206366
1132,13.219000000011874,31843,206366
1133,13.23499999998603,31843,206366
1134,13.25,51849,236104
1135,13.25,51849,236104
1136,13.26600000000326,51849,236104
1137,13.28200000000652,51849,236104
1138,13.28200000000652,36237,251093
1139,13.296999999991385,36237,251093
1140,13.296999999991385,36237,251093
1141,13.312999999994645,36237,251093
1142,13.328999999997905,36237,247036
1143,13.328999999997905,30570,247036
1144,13.344000000011874,30570,247036
1145,13.35999999998603,30570,272715
1146,13.375,45937,272715
1147,13.39100000000326,45937,272715
1148,13.40700000000652,45937,272715
1149,13.40700000000652,39303,275670
1150,13.421999999991385,39303,275670
1151,13.437999999994645,39303,275670
1152,13.437999999994645,39303,275670
1153,13.453999999997905,30025,260637
1154,13.453999999997905,30025,260637
1155,13.469000000011874,30025,260637
1156,13.48499999998603,30025,260637
1157,13.48499999998603,30025,264752
1158,13.5,42445,264752
1159,13.51600000000326,42445,264752
1160,13.53200000000652,42445,245294
1161,13.53200000000652,45142,245294
1162,13.546999999991385,45142,245294
1163,13.562999999994645,45142,247288
1164,13.578999999997905,34490,247288
1165,13.594000000011874,34490,247288
1166,13.594000000011874,34490,247288
1167,13.60999999998603,34490,247288
1168,13.625,39143,261299
1169,13.625,39143,261299
1170,13.64100000000326,39143,261299
1171,13.64100000000326,39143,261299
1172,13.65700000000652,43913,244737
1173,13.671999999991385,43913,244737
1174,13.671999999991385,43913,244737
1175,13.687999999994645,43913,253261
1176,13.703999999997905,36853,253261
1177,13.719000000011874,36853,253261
1178,13.73499999998603,36853,256695
1179,13.75,47539,256695
1180,13.75,47539,256695
1181,13.76600000000326,47539,256695
1182,13.78200000000652,32697,228944
1183,13.78200000000652,32697,228944
1184,13.796999999991385,32697,228944
1185,13.812999999994645,32697,228944
1186,13.812999999994645,32697,217279
1187,13.828999999997905,41649,217279
1188,13.828999999997905,41649,217279
1189,13.844000000011874,41649,217279
1190,13.85999999998603,41649,216534
1191,13.875,57347,216534
1192,13.875,57347,216534
1193,13.89100000000326,57347,204794
1194,13.90700000000652,28378,204794
1195,13.921999999991385,28378,204794
1196,13.937999999994645,28378,204794
1197,13.953999999997905,43960,207983
1198,13.953999999997905,43960,207983
1199,13.969000000011874,43960,207983
1200,13.969000000011874,43960,207983
1201,13.98499999998603,43960,218009
1202,14.0,57230,218009
1203,14.0,57230,218009
1204,14.01600000000326,57230,218009
1205,14.01600000000326,57230,238053
1206,14.03200000000652,21517,238053
1207,14.046999999991385,21517,238053
1208,14.062999999994645,21517,258765
1209,14.078999999997905,54684,258765
1210,14.078999999997905,54684,258765
1211,14.094000000011874,54684,265625
1212,14.10999999998603,54856,265625
1213,14.125,54856,265625
1214,14.14100000000326,54856,265625
1215,14.14100000000326,54856,268546
1216,14.15700000000652,25237,268546
1217,14.171999999991385,25237,268546
1218,14.171999999991385,25237,268546
1219,14.187999999994645,25237,268546
1220,14.203999999997905,25237,268546
1221,14.203999999997905,25237,268142
1222,14.219000000011874,52749,268142
1223,14.23499999998603,52749,268142
1224,14.25,52749,276422
1225,14.26600000000326,49478,276422
1226,14.28200000000652,49478,276422
1227,14.296999999991385,29219,258072
1228,14.312999999994645,29219,258072
1229,14.312999999994645,29219,258072
1230,14.328999999997905,29219,258072
1231,14.344000000011874,50373,265519
1232,14.344000000011874,50373,265519
1233,14.35999999998603,50373,265519
1234,14.375,50373,241710
1235,14.39100000000326,56534,241710
1236,14.39100000000326,56534,241710
1237,14.40700000000652,56534,241710
1238,14.421999999991385,35045,219815
1239,14.437999999994645,35045,219815
1240,14.453999999997905,35045,242391
1241,14.469000000011874,46577,242391
1242,14.48499999998603,46577,242391
1243,14.5,46577,248645
1244,14.53200000000652,58129,248645
1245,14.53200000000652,58129,221478
1246,14.546999999991385,37084,221478
1247,14.546999999991385,37084,221478
1248,14.562999999994645,37084,221478
1249,14.578999999997905,37084,236352
1250,14.578999999997905,46984,236352
1251,14.594000000011874,46984,236352
1252,14.60999999998603,46984,228284
1253,14.625,60688,228284
1254,14.64100000000326,60688,228284
1255,14.65700000000652,60688,229079
1256,14.65700000000652,34948,229079
1257,14.671999999991385,34948,229079
1258,14.687999999994645,34948,229079
1259,14.703999999997905,34948,250322
1260,14.703999999997905,58011,250322
1261,14.719000000011874,58011,250322
1262,14.719000000011874,58011,250322
1263,14.73499999998603,58011,240412
1264,14.75,55198,240412
1265,14.75,55198,240412
1266,14.76600000000326,55198,240412
1267,14.78200000000652,38832,229454
1268,14.796999999991385,38832,229454
1269,14.812999999994645,38832,229454
1270,14.828999999997905,58914,257297
1271,14.828999999997905,58914,257297
1272,14.844000000011874,58914,257297
1273,14.85999999998603,58914,257297
1274,14.85999999998603,52056,250934
1275,14.875,52056,250934
1276,14.89100000000326,52056,250934
1277,14.89100000000326,52056,250934
1278,14.90700000000652,52056,250934
1279,14.921999999991385,52056,250934
1280,14.921999999991385,37700,264257
1281,14.937999999994645,37700,264257
1282,14.937999999994645,37700,264257
1283,14.953999999997905,37700,264257
1284,14.969000000011874,64745,262452
1285,14.98499999998603,64745,262452
1286,15.0,64745,263943
1287,15.01600000000326,46406,263943
1288,15.03200000000652,46406,263943
1289,15.03200000000652,46406,263943
1290,15.046999999991385,46406,273521
1291,15.046999999991385,42569,273521
1292,15.062999999994645,42569,273521
1293,15.078999999997905,42569,273521
1294,15.078999999997905,42569,243905
1295,15.094000000011874,57763,243905
1296,15.10999999998603,57763,243905
1297,15.10999999998603,57763,243905
1298,15.125,47427,242991
1299,15.14100000000326,47427,242991
1300,15.15700000000652,47427,242991
1301,15.171999999991385,41170,243054
1302,15.187999999994645,41170,243054
1303,15.203999999997905,41170,243054
1304,15.203999999997905,41170,212763
1305,15.219000000011874,62492,212763
1306,15.219000000011874,62492,212763
1307,15.23499999998603,62492,212763
1308,15.25,62492,212763
1309,15.25,44570,215328
1310,15.26600000000326,44570,215328
1311,15.26600000000326,44570,215328
1312,15.28200000000652,44570,215328
1313,15.296999999991385,44570,214910
1314,15.312999999994645,39527,214910
1315,15.328999999997905,39527,214910
1316,15.328999999997905,60448,187063
1317,15.344000000011874,60448,187063
1318,15.35999999998603,60448,187063
1319,15.375,43148,166023
1320,15.39100000000326,43148,166023
1321,15.39100000000326,43148,166023
1322,15.40700000000652,43148,166023
1323,15.421999999991385,43148,184216
1324,15.421999999991385,40606,184216
1325,15.437999999994645,40606,184216
1326,15.437999999994645,40606,184216
1327,15.453999999997905,40606,184216
1328,15.469000000011874,60909,184206
1329,15.469000000011874,60909,184206
1330,15.48499999998603,60909,184206
1331,15.5,40988,195611
1332,15.51600000000326,40988,195611
1333,15.53200000000652,40988,195611
1334,15.53200000000652,40988,210738
1335,15.546999999991385,49983,210738
1336,15.562999999994645,49983,210738
1337,15.562999999994645,49983,210738
1338,15.578999999997905,49983,189762
1339,15.594000000011874,49904,189762
1340,15.594000000011874,49904,189762
1341,15.60999999998603,49904,189762
1342,15.60999999998603,49904,189762
1343,15.625,44795,219618
1344,15.64100000000326,44795,219618
1345,15.64100000000326,44795,219618
1346,15.65700000000652,44795,228834
1347,15.671999999991385,50194,228834
1348,15.687999999994645,50194,228834
1349,15.703999999997905,45777,237414
1350,15.719000000011874,45777,237414
1351,15.73499999998603,45777,237414
1352,15.73499999998603,45777,252937
1353,15.75,48752,252937
1354,15.76600000000326,48752,252937
1355,15.76600000000326,48752,252937
1356,15.78200000000652,48752,252937
1357,15.78200000000652,44390,235369
1358,15.796999999991385,44390,235369
1359,15.812999999994645,44390,235369
1360,15.812999999994645,44390,235369
1361,15.828999999997905,49828,241456
1362,15.844000000011874,49828,241456
1363,15.85999999998603,49828,241456
1364,15.875,46098,252168
1365,15.89100000000326,46098,252168
1366,15.90700000000652,46098,252168
1367,15.90700000000652,46098,252168
1368,15.921999999991385,46098,252168
1369,15.921999999991385,46098,236401
1370,15.937999999994645,37356,236401
1371,15.953999999997905,37356,236401
1372,15.953999999997905,37356,236401
1373,15.969000000011874,37356,244688
1374,15.98499999998603,53395,244688
1375,15.98499999998603,53395,244688
1376,16.0,53395,244688
1377,16.01600000000326,40236,239088
1378,16.03200000000652,40236,239088
1379,16.046999999991385,40236,239088
1380,16.062999999994645,39838,219058
1381,16.078999999997905,39838,219058
1382,16.094000000011874,39838,219058
1383,16.094000000011874,55414,241649
1384,16.10999999998603,55414,241649
1385,16.125,55414,241649
1386,16.125,55414,241649
1387,16.14100000000326,31757,232681
1388,16.15700000000652,31757,232681
1389,16.15700000000652,31757,232681
1390,16.171999999991385,31757,232681
1391,16.187999999994645,44568,211414
1392,16.203999999997905,44568,211414
1393,16.203999999997905,44568,211414
1394,16.219000000011874,54502,196057
1395,16.23499999998603,54502,196057
1396,16.25,54502,196057
1397,16.26600000000326,54502,204326
1398,16.26600000000326,26903,204326
1399,16.28200000000652,26903,204326
1400,16.296999999991385,26903,204326
1401,16.296999999991385,47572,189739
1402,16.312999999994645,47572,189739
1403,16.328999999997905,47572,189739
1404,16.328999999997905,47572,189739
1405,16.344000000011874,53205,203101
1406,16.35999999998603,53205,203101
1407,16.375,53205,203101
1408,16.39100000000326,27538,229859
1409,16.40700000000652,27538,229859
1410,16.40700000000652,27538,229859
1411,16.421999999991385,40075,224848
1412,16.437999999994645,40075,224848
1413,16.453999999997905,40075,224848
1414,16.453999999997905,40075,224848
1415,16.469000000011874,48483,230435
1416,16.48499999998603,48483,230435
1417,16.5,48483,230435
1418,16.5,48483,230435
1419,16.51600000000326,35802,226729
1420,16.53200000000652,35802,226729
1421,16.53200000000652,35802,226729
1422,16.546999999991385,35802,261235
1423,16.562999999994645,31890,261235
1424,16.578999999997905,31890,261235
1425,16.594000000011874,31890,283020
1426,16.60999999998603,50250,283020
1427,16.60999999998603,50250,283020
1428,16.625,50250,283020
1429,16.625,35629,262126
1430,16.64100000000326,35629,262126
1431,16.65700000000652,35629,262126
1432,16.671999999991385,35629,262126
1433,16.671999999991385,30368,277264
1434,16.687999999994645,30368,277264
1435,16.703999999997905,30368,277264
1436,16.703999999997905,30368,277264
1437,16.719000000011874,43434,245789
1438,16.73499999998603,43434,245789
1439,16.75,43434,245789
1440,16.76600000000326,40381,164781
1441,16.76600000000326,40381,164781
1442,16.78200000000652,40381,164781
1443,16.796999999991385,40381,197928
1444,16.812999999994645,35416,197928
1445,16.812999999994645,35416,197928
1446,16.828999999997905,35416,197928
1447,16.844000000011874,38584,217311
1448,16.844000000011874,38584,217311
1449,16.85999999998603,38584,217311
1450,16.875,38584,217311
1451,16.875,39554,195825
1452,16.89100000000326,39554,195825
1453,16.90700000000652,39554,195825
1454,16.921999999991385,39554,217977
1455,16.937999999994645,44427,217977
1456,16.953999999997905,44427,217977
1457,16.953999999997905,44427,210523
1458,16.969000000011874,28255,210523
1459,16.98499999998603,28255,210523
1460,16.98499999998603,28255,210523
1461,17.0,28255,184223
1462,17.01600000000326,34759,184223
1463,17.01600000000326,34759,184223
1464,17.03200000000652,34759,184223
1465,17.046999999991385,34759,184223
1466,17.046999999991385,34759,184223
1467,17.062999999994645,34759,217193
1468,17.078999999997905,51025,217193
1469,17.094000000011874,51025,217193
1470,17.10999999998603,31347,219699
1471,17.125,31347,219699
1472,17.14100000000326,31347,219699
1473,17.14100000000326,31347,239516
1474,17.15700000000652,30487,239516
1475,17.15700000000652,30487,239516
1476,17.171999999991385,30487,239516
1477,17.187999999994645,47653,262170
1478,17.203999999997905,47653,262170
1479,17.203999999997905,47653,262170
1480,17.219000000011874,47653,262170
1481,17.219000000011874,47653,255271
1482,17.23499999998603,33065,255271
1483,17.25,33065,255271
1484,17.26600000000326,33065,240697
1485,17.26600000000326,31890,240697
1486,17.296999999991385,31890,240697
1487,17.312999999994645,31890,256723
1488,17.312999999994645,39675,256723
1489,17.328999999997905,39675,256723
1490,17.344000000011874,39675,256723
1491,17.344000000011874,39675,235857
1492,17.35999999998603,39030,235857
1493,17.35999999998603,39030,235857
1494,17.375,39030,235857
1495,17.39100000000326,39030,238041
1496,17.40700000000652,31354,238041
1497,17.40700000000652,31354,238041
1498,17.421999999991385,31354,238041
1499,17.437999999994645,37004,260565
1500,17.453999999997905,37004,260565
1501,17.469000000011874,37004,260565
1502,17.48499999998603,37467,221688
1503,17.48499999998603,37467,221688
1504,17.5,37467,221688
1505,17.51600000000326,37467,192846
1506,17.51600000000326,28971,192846
1507,17.53200000000652,28971,192846
1508,17.546999999991385,28971,192846
1509,17.546999999991385,28971,192351
1510,17.562999999994645,45153,192351
1511,17.578999999997905,45153,192351
1512,17.578999999997905,45153,192351
1513,17.594000000011874,45153,165751
1514,17.60999999998603,30553,165751
1515,17.625,30553,165751
1516,17.64100000000326,30553,188029
1517,17.65700000000652,31633,188029
1518,17.671999999991385,31633,188029
1519,17.671999999991385,31633,194187
1520,17.687999999994645,44845,194187
1521,17.703999999997905,44845,194187
1522,17.703999999997905,44845,194187
1523,17.719000000011874,44845,192311
1524,17.73499999998603,25502,192311
1525,17.73499999998603,25502,192311
1526,17.75,25502,192311
1527,17.75,25502,227413
1528,17.76600000000326,31297,227413
1529,17.78200000000652,31297,227413
1530,17.796999999991385,31297,213665
1531,17.812999999994645,42870,213665
1532,17.828999999997905,42870,213665
1533,17.844000000011874,42870,241763
1534,17.85999999998603,25264,241763
1535,17.85999999998603,25264,241763
1536,17.875,25264,241763
1537,17.875,25264,241763
1538,17.89100000000326,28702,279196
1539,17.90700000000652,28702,279196
1540,17.90700000000652,28702,279196
1541,17.921999999991385,28702,279196
1542,17.937999999994645,45140,263304
1543,17.937999999994645,45140,263304
1544,17.953999999997905,45140,263304
1545,17.969000000011874,45140,270396
1546,17.98499999998603,30110,270396
1547,18.0,30110,270396
1548,18.0,30110,296054
1549,18.01600000000326,24848,296054
1550,18.03200000000652,24848,296054
1551,18.046999999991385,24848,296054
1552,18.046999999991385,24848,295541
1553,18.062999999994645,35759,295541
1554,18.062999999994645,35759,295541
1555,18.078999999997905,35759,295541
1556,18.094000000011874,35759,295541
1557,18.094000000011874,30198,289462
1558,18.10999999998603,30198,289462
1559,18.10999999998603,30198,289462
1560,18.125,30198,281443
1561,18.14100000000326,31572,281443
1562,18.15700000000652,31572,281443
1563,18.171999999991385,31572,281443
1564,18.187999999994645,31572,281443
1565,18.203999999997905,30931,283451
1566,18.219000000011874,30931,283451
1567,18.219000000011874,30931,283451
1568,18.23499999998603,30931,281758
1569,18.25,31449,281758
1570,18.25,31449,281758
1571,18.26600000000326,31449,281758
1572,18.28200000000652,31449,288464
1573,18.28200000000652,34616,288464
1574,18.296999999991385,34616,288464
1575,18.296999999991385,34616,288464
1576,18.312999999994645,34616,263116
1577,18.328999999997905,31914,263116
1578,18.344000000011874,31914,263116
1579,18.35999999998603,31914,251366
1580,18.375,31009,251366
1581,18.39100000000326,31009,251366
1582,18.40700000000652,31009,264088
1583,18.40700000000652,41467,264088
1584,18.421999999991385,41467,264088
1585,18.421999999991385,41467,264088
1586,18.437999999994645,41467,274196
1587,18.453999999997905,26194,274196
1588,18.453999999997905,26194,274196
1589,18.469000000011874,26194,274196
1590,18.48499999998603,26194,290412
1591,18.48499999998603,30865,290412
1592,18.5,30865,290412
1593,18.51600000000326,30865,290412
1594,18.53200000000652,38392,291163
1595,18.546999999991385,38392,291163
1596,18.562999999994645,38392,238703
1597,18.562999999994645,30073,238703
1598,18.578999999997905,30073,238703
1599,18.594000000011874,30073,238703
1600,18.594000000011874,30073,241322
1601,18.60999999998603,28930,241322
1602,18.625,28930,241322
1603,18.625,28930,241322
1604,18.64100000000326,28930,254426
1605,18.65700000000652,36439,254426
1606,18.65700000000652,36439,254426
1607,18.671999999991385,36439,254426
1608,18.687999999994645,30028,277624
1609,18.703999999997905,30028,277624
1610,18.719000000011874,30028,259710
1611,18.73499999998603,38950,259710
1612,18.75,38950,259710
1613,18.76600000000326,38950,259710
1614,18.76600000000326,29940,251622
1615,18.78200000000652,29940,251622
1616,18.796999999991385,29940,251622
1617,18.796999999991385,29940,251622
1618,18.812999999994645,28044,226433
1619,18.828999999997905,28044,226433
1620,18.828999999997905,28044,226433
1621,18.844000000011874,28044,226433
1622,18.85999999998603,37149,243938
1623,18.875,37149,243938
1624,18.875,37149,243938
1625,18.90700000000652,28636,274390
1626,18.921999999991385,28636,274390
1627,18.937999999994645,28636,241791
1628,18.937999999994645,31086,241791
1629,18.953999999997905,31086,241791
1630,18.969000000011874,31086,241791
1631,18.98499999998603,31086,247348
1632,18.98499999998603,40556,247348
1633,19.0,40556,247348
1634,19.01600000000326,40556,247348
1635,19.01600000000326,29954,296232
1636,19.03200000000652,29954,296232
1637,19.046999999991385,29954,296232
1638,19.062999999994645,24619,282820
1639,19.078999999997905,24619,282820
1640,19.094000000011874,24619,288093
1641,19.10999999998603,42871,288093
1642,19.125,42871,288093
1643,19.14100000000326,42871,288093
1644,19.14100000000326,26961,286021
1645,19.15700000000652,26961,286021
1646,19.171999999991385,26961,286021
1647,19.187999999994645,26961,274973
1648,19.203999999997905,26285,274973
1649,19.203999999997905,26285,305627
1650,19.23499999998603,49165,305627
1651,19.25,49165,305627
1652,19.26600000000326,49165,305627
1653,19.26600000000326,25762,300462
1654,19.28200000000652,25762,300462
1655,19.296999999991385,25762,300462
1656,19.312999999994645,20808,291317
1657,19.328999999997905,20808,291317
1658,19.328999999997905,20808,291317
1659,19.344000000011874,20808,291317
1660,19.344000000011874,20808,291317
1661,19.35999999998603,20808,291317
1662,19.35999999998603,20808,319823
1663,19.375,47055,319823
1664,19.39100000000326,47055,319823
1665,19.39100000000326,47055,319823
1666,19.40700000000652,47055,304768
1667,19.421999999991385,23931,304768
1668,19.437999999994645,23931,304768
1669,19.437999999994645,23931,304768
1670,19.453999999997905,30386,301095
1671,19.469000000011874,30386,301095
1672,19.48499999998603,30386,301095
1673,19.5,39110,292309
1674,19.5,39110,292309
1675,19.51600000000326,39110,292309
1676,19.53200000000652,39110,292309
1677,19.53200000000652,39110,239303
1678,19.546999999991385,23122,239303
1679,19.546999999991385,23122,239303
1680,19.562999999994645,23122,239303
1681,19.562999999994645,23122,239303
1682,19.578999999997905,37629,272981
1683,19.594000000011874,37629,272981
1684,19.60999999998603,37629,272981
1685,19.625,31115,275071
1686,19.64100000000326,31115,275071
1687,19.65700000000652,31115,267470
1688,19.65700000000652,26874,267470
1689,19.671999999991385,26874,267470
1690,19.687999999994645,26874,267470
1691,19.687999999994645,26874,289472
1692,19.703999999997905,39938,289472
1693,19.719000000011874,39938,289472
1694,19.719000000011874,39938,289472
1695,19.73499999998603,39938,296061
1696,19.75,28984,296061
1697,19.75,28984,296061
1698,19.76600000000326,28984,296061
1699,19.78200000000652,27410,270054
1700,19.796999999991385,27410,270054
1701,19.812999999994645,27410,270054
1702,19.828999999997905,41162,288932
1703,19.844000000011874,41162,288932
1704,19.844000000011874,41162,288932
1705,19.85999999998603,41162,306180
1706,19.875,28735,306180
1707,19.875,28735,306180
1708,19.89100000000326,28735,306180
1709,19.90700000000652,28735,275622
1710,19.90700000000652,27398,275622
1711,19.921999999991385,27398,275622
1712,19.937999999994645,27398,275622
1713,19.937999999994645,27398,295856
1714,19.953999999997905,31031,295856
1715,19.969000000011874,31031,295856
1716,19.98499999998603,31031,296486
1717,20.0,34429,296486
1718,20.01600000000326,34429,296486
1719,20.01600000000326,34429,296486
1720,20.03200000000652,25936,276668
1721,20.046999999991385,25936,276668
1722,20.046999999991385,25936,276668
1723,20.062999999994645,25936,315428
1724,20.078999999997905,33852,315428
1725,20.078999999997905,33852,315428
1726,20.094000000011874,33852,315428
1727,20.10999999998603,33852,303469
1728,20.125,35643,303469
1729,20.125,35643,303469
1730,20.14100000000326,35643,303840
1731,20.15700000000652,23541,303840
1732,20.171999999991385,23541,303840
1733,20.187999999994645,23541,291834
1734,20.203999999997905,37752,291834
1735,20.219000000011874,37752,291834
1736,20.219000000011874,37752,291834
1737,20.23499999998603,31161,244146
1738,20.25,31161,244146
1739,20.25,31161,244146
1740,20.26600000000326,31161,244146
